,HYBAS_ID,NEXT_DOWN,MAIN_BAS
317,7090879511,7090879602,7090002341
318,7090879512,7090879511,7090002341
319,7090879190,7090879342,7090002341
320,7090879200,7090879342,7090002341
321,7090879230,7090879200,7090002341
322,7090879220,7090879200,7090002341
323,7090002350,0,7090002350
324,7090002370,0,7090002370
325,7099182840,7090002370,7090002370
326,7090002380,0,7090002380
327,7090002400,0,7090002400
328,7090878890,7090002400,7090002400
329,7090878880,7090002400,7090002400
330,7090878540,7090878880,7090002400
331,7090878500,7090878880,7090002400
332,7090877980,7090878540,7090002400
333,7090877970,7090878540,7090002400
334,7090877540,7090877980,7090002400
335,7090877620,7090877980,7090002400
336,7090877090,7090877620,7090002400
337,7090877080,7090877620,7090002400
338,7090876960,7090877080,7090002400
339,7090876970,7090877080,7090002400
340,7090876860,7090877540,7090002400
341,7090876830,7090877540,7090002400
342,7090876840,7090876970,7090002400
343,7090876790,7090876970,7090002400
344,7090876270,7090876790,7090002400
345,7090876190,7090876790,7090002400
346,7090875310,7090876270,7090002400
347,7090875380,7090876270,7090002400
348,7090874600,7090875310,7090002400
349,7090874560,7090875310,7090002400
350,7090874590,7090874600,7090002400
351,7090874530,7090874600,7090002400
352,7090875290,7090874590,7090002400
353,7090875280,7090874590,7090002400
354,7090875450,7090875290,7090002400
355,7090875370,7090875290,7090002400
356,7090002410,0,7090002410
357,7090002430,0,7090002430
358,7090002440,0,7090002440
359,7090002470,0,7090002470
360,7090877740,7090002470,7090002470
361,7090877720,7090002470,7090002470
362,7090877530,7090877740,7090002470
363,7090877520,7090877740,7090002470
364,7090877200,7090877520,7090002470
365,7090877170,7090877520,7090002470
366,7090876990,7090877170,7090002470
367,7090876980,7090877170,7090002470
368,7090002480,0,7090002480
369,7090002520,0,7090002520
370,7090878080,7090002520,7090002520
371,7090878050,7090002520,7090002520
372,7090877690,7090878080,7090002520
373,7090877660,7090878080,7090002520
374,7090877320,7090877660,7090002520
375,7090877310,7090877660,7090002520
376,7090876050,7090877320,7090002520
377,7090876040,7090877320,7090002520
378,7090002530,0,7090002530
379,7099117670,7090002530,7090002530
380,7090002591,0,7090002591
381,7090002592,7090002591,7090002591
382,7090878530,7090002592,7090002591
383,7090878551,7090002592,7090002591
384,7090878552,7090878551,7090002591
385,7099095891,7090878552,7090002591
386,7090877681,7090878552,7090002591
387,7090877682,7090877681,7090002591
388,7090877650,7090878552,7090002591
389,7090877471,7090877682,7090002591
390,7090877472,7090877471,7090002591
391,7090877460,7090877682,7090002591
392,7090877381,7090877472,7090002591
393,7090877382,7090877381,7090002591
394,7090877430,7090877472,7090002591
395,7090002600,0,7090002600
396,7090002610,0,7090002610
397,7090002620,0,7090002620
398,7090002630,0,7090002630
399,7090002640,0,7090002640
400,7090002650,0,7090002650
401,7090002660,0,7090002660
402,7090002670,0,7090002670
403,7090002680,0,7090002680
404,7090002701,0,7090002701
405,7090002702,7090002701,7090002701
406,7090878290,7090002702,7090002701
407,7090878301,7090002702,7090002701
408,7090878302,7090878301,7090002701
409,7090877600,7090878302,7090002701
410,7090877611,7090878302,7090002701
411,7090877612,7090877611,7090002701
412,7099103231,7090877612,7090002701
413,7090877181,7099103231,7090002701
414,7090877182,7090877181,7090002701
415,7090877211,7099103231,7090002701
416,7090877212,7090877211,7090002701
417,7090877020,7090877182,7090002701
418,7090877011,7090877182,7090002701
419,7090877012,7090877011,7090002701
420,7090876560,7090877012,7090002701
421,7090876540,7090877012,7090002701
422,7090876080,7090876540,7090002701
423,7090876070,7090876540,7090002701
424,7090875660,7090876080,7090002701
425,7090875670,7090876080,7090002701
426,7090875870,7090876070,7090002701
427,7090875840,7090876070,7090002701
428,7090875510,7090875670,7090002701
429,7090875440,7090875670,7090002701
430,7090875971,7090875870,7090002701
431,7090875972,7090875971,7090002701
432,7090875940,7090875870,7090002701
433,7090876760,7090876560,7090002701
434,7090876710,7090876560,7090002701
435,7090874840,7090875440,7090002701
436,7090874850,7090875440,7090002701
437,7090875350,7090875940,7090002701
438,7090875340,7090875940,7090002701
439,7099019951,7090875972,7090002701
440,7090876121,7099019951,7090002701
441,7090876122,7090876121,7090002701
442,7090876141,7090875972,7090002701
443,7090876142,7090876141,7090002701
444,7090876510,7090876760,7090002701
445,7090876500,7090876760,7090002701
446,7090874160,7090875840,7090002701
447,7090874100,7090875840,7090002701
448,7090874090,7090874100,7090002701
449,7090874110,7090874100,7090002701
450,7090876011,7099019951,7090002701
451,7090876012,7090876011,7090002701
452,7090876021,7099019951,7090002701
453,7090876022,7090876021,7090002701
454,7090874890,7090875340,7090002701
455,7090874880,7090875340,7090002701
456,7090876440,7090876510,7090002701
457,7090876430,7090876510,7090002701
458,7090875611,7099019951,7090002701
459,7090875621,7099019951,7090002701
460,7090875622,7090875621,7090002701
461,7090875361,7099019951,7090002701
462,7090875362,7090875361,7090002701
463,7090875331,7090875611,7090002701
464,7090875332,7090875331,7090002701
465,7090875600,7090875362,7090002701
466,7090875501,7099019951,7090002701
467,7090875502,7090875501,7090002701
468,7090875730,7090875502,7090002701
469,7090875770,7090875502,7090002701
470,7090875720,7090875730,7090002701
471,7090875640,7090875730,7090002701
472,7090876780,7090875770,7090002701
473,7090876820,7090875770,7090002701
474,7090874950,7090875640,7090002701
475,7090874920,7090875640,7090002701
476,7090876880,7090876820,7090002701
477,7090876900,7090876820,7090002701
478,7090874760,7090874920,7090002701
479,7090874751,7090874950,7090002701
480,7090874752,7090874751,7090002701
481,7099039801,7090874752,7090002701
482,7090874811,7090874950,7090002701
483,7090874812,7090874811,7090002701
484,7090874770,7090874920,7090002701
485,7090874651,7099039801,7090002701
486,7090874652,7090874651,7090002701
487,7090874671,7099039801,7090002701
488,7090874672,7090874671,7090002701
489,7090874030,7090874770,7090002701
490,7090874060,7090874770,7090002701
491,7090874200,7090874672,7090002701
492,7090874250,7090874672,7090002701
493,7090873550,7090874200,7090002701
494,7090873570,7090874200,7090002701
495,7090002710,0,7090002710
496,7099116220,7090002710,7090002710
497,7090002751,0,7090002751
498,7090002752,7090002751,7090002751
499,7090002760,0,7090002760
500,7090002781,0,7090002781
501,7090002782,7090002781,7090002781
502,7099026611,7090002782,7090002781
503,7090002790,0,7090002790
504,7090002810,0,7090002810
505,7090002820,0,7090002820
506,7090002830,0,7090002830
507,7090002840,0,7090002840
508,7090002850,0,7090002850
509,7090002860,0,7090002860
510,7090002880,0,7090002880
511,7090002890,0,7090002890
512,7090002910,0,7090002910
513,7090002920,0,7090002920
514,7090002930,0,7090002930
515,7090002940,0,7090002940
516,7090003000,0,7090003000
517,7090876060,7090003000,7090003000
518,7090876100,7090003000,7090003000
519,7090875790,7090876060,7090003000
520,7090875800,7090876060,7090003000
521,7090875630,7090875800,7090003000
522,7090875560,7090875800,7090003000
523,7090875570,7090875560,7090003000
524,7090875490,7090875560,7090003000
525,7090003010,0,7090003010
526,7090003050,0,7090003050
527,7090875880,7090003050,7090003050
528,7090875890,7090003050,7090003050
529,7090874570,7090875880,7090003050
530,7090874550,7090875880,7090003050
531,7090873940,7090874550,7090003050
532,7090873910,7090874550,7090003050
533,7090873790,7090873910,7090003050
534,7090873780,7090873910,7090003050
535,7090003060,0,7090003060
536,7090003100,0,7090003100
537,7090876150,7090003100,7090003100
538,7090876130,7090003100,7090003100
539,7090875990,7090876130,7090003100
540,7090875960,7090876130,7090003100
541,7090875230,7090875960,7090003100
542,7090875220,7090875960,7090003100
543,7090874870,7090875220,7090003100
544,7090874861,7090875220,7090003100
545,7090874862,7090874861,7090003100
546,7090874270,7090875230,7090003100
547,7090874310,7090875230,7090003100
548,7099130291,7090874862,7090003100
549,7090003110,0,7090003110
550,7090003140,0,7090003140
551,7090874930,7090003140,7090003140
552,7090874940,7090003140,7090003140
553,7090003150,0,7090003150
554,7090003160,0,7090003160
555,7090003170,0,7090003170
556,7090003230,0,7090003230
557,7090874980,7090003230,7090003230
558,7090874960,7090003230,7090003230
559,7090003240,0,7090003240
560,7090003260,0,7090003260
561,7091217840,7090003260,7090003260
562,7091217700,7091217840,7090003260
563,7091217240,7091217700,7090003260
564,7091216720,7091217240,7090003260
565,7091216310,7091216720,7090003260
566,7090003270,0,7090003270
567,7090003300,0,7090003300
568,7090874790,7090003300,7090003300
569,7090874740,7090003300,7090003300
570,7090874540,7090874740,7090003300
571,7090874500,7090874740,7090003300
572,7090874190,7090874500,7090003300
573,7090874150,7090874500,7090003300
574,7090873680,7090874150,7090003300
575,7090873670,7090874150,7090003300
576,7090003310,0,7090003310
577,7090003320,0,7090003320
578,7090003330,0,7090003330
579,7090003340,0,7090003340
580,7090003350,0,7090003350
581,7090003360,0,7090003360
582,7090003370,0,7090003370
583,7099089260,7090003370,7090003370
584,7090003391,0,7090003391
585,7090003392,7090003391,7090003391
586,7090874421,7090003392,7090003391
587,7090874422,7090874421,7090003391
588,7090874391,7090003392,7090003391
589,7090874392,7090874391,7090003391
590,7090871850,7090874392,7090003391
591,7090871821,7090874392,7090003391
592,7090871822,7090871821,7090003391
593,7090871411,7090871822,7090003391
594,7090871412,7090871411,7090003391
595,7090871510,7090871822,7090003391
596,7090003400,0,7090003400
597,7090003420,0,7090003420
598,7090003430,0,7090003430
599,7090003460,0,7090003460
600,7090003470,0,7090003470
601,7090003481,0,7090003481
602,7090003482,7090003481,7090003481
603,7099118341,7090003482,7090003481
604,7090003490,0,7090003490
605,7099092390,7090003490,7090003490
606,7090003501,0,7090003501
607,7090003502,7090003501,7090003501
608,7090003510,7099092390,7090003490
609,7090003531,0,7090003531
610,7090003532,7090003531,7090003531
611,7090873101,7090003532,7090003531
612,7090873102,7090873101,7090003531
613,7090873060,7090003532,7090003531
614,7090872441,7090873102,7090003531
615,7090872442,7090872441,7090003531
616,7090872490,7090873102,7090003531
617,7090003540,0,7090003540
618,7090003550,0,7090003550
619,7090872510,7090003550,7090003550
620,7090872500,7090003550,7090003550
621,7090871570,7090872500,7090003550
622,7090871580,7090872500,7090003550
623,7090003560,0,7090003560
624,7090003570,0,7090003570
625,7090003580,0,7090003580
626,7090003590,0,7090003590
627,7090003600,0,7090003600
628,7090003610,0,7090003610
629,7090003620,0,7090003620
630,7090003630,0,7090003630
631,7090003640,0,7090003640
632,7090003650,0,7090003650
633,7090003660,0,7090003660
634,7090003671,0,7090003671
635,7090003672,7090003671,7090003671
636,7090870931,7090003672,7090003671
637,7090870932,7090870931,7090003671
638,7090870890,7090003672,7090003671
639,7090870901,7090870932,7090003671
640,7090870902,7090870901,7090003671
641,7090870960,7090870932,7090003671
642,7090003680,0,7090003680
643,7090003712,0,7090003712
644,7099036200,7090003712,7090003712
645,7090869971,7090003712,7090003712
646,7090869972,7090869971,7090003712
647,7090869941,7090003712,7090003712
648,7090869942,7090869941,7090003712
649,7090870081,7099036200,7090003712
650,7090870082,7090870081,7090003712
651,7090870051,7099036200,7090003712
652,7090870052,7090870051,7090003712
653,7090870121,7099036200,7090003712
654,7090870122,7090870121,7090003712
655,7090003720,0,7090003720
656,7090003730,0,7090003730
657,7090003740,0,7090003740
658,7090003750,0,7090003750
659,7090003760,0,7090003760
660,7090003770,0,7090003770
661,7090003780,0,7090003780
662,7090003790,0,7090003790
663,7090003800,0,7090003800
664,7090003830,0,7090003830
665,7090003840,0,7090003840
666,7090003850,0,7090003850
667,7090003860,0,7090003860
668,7090003871,0,7090003871
669,7090003872,7090003871,7090003871
670,7099129361,7090003872,7090003871
671,7099054651,7090003872,7090003871
672,7090003880,0,7090003880
673,7099003730,7090003880,7090003880
674,7099034700,7090003880,7090003880
675,7090004061,0,7090004061
676,7090004062,7090004061,7090004061
677,7090863940,7090004062,7090004061
678,7090863951,7090004062,7090004061
679,7090863952,7090863951,7090004061
680,7090863960,7090863952,7090004061
681,7090863981,7090863952,7090004061
682,7090863982,7090863981,7090004061
683,7090864111,7090863982,7090004061
684,7090864112,7090864111,7090004061
685,7090864180,7090863982,7090004061
686,7090863890,7090864112,7090004061
687,7090863841,7090864112,7090004061
688,7090863842,7090863841,7090004061
689,7090004070,0,7090004070
690,7090004080,0,7090004080
691,7090004090,0,7090004090
692,7090004100,0,7090004100
693,7090004110,0,7090004110
694,7090004120,0,7090004120
695,7090004130,0,7090004130
696,7090004140,0,7090004140
697,7090004150,0,7090004150
698,7090004160,0,7090004160
699,7090863060,7090004160,7090004160
700,7090863020,7090004160,7090004160
701,7090862970,7090863060,7090004160
702,7090863050,7090863060,7090004160
703,7090004170,0,7090004170
704,7090004180,0,7090004180
705,7090004190,0,7090004190
706,7099050710,7090004190,7090004190
707,7090004211,0,7090004211
708,7090004212,7090004211,7090004211
709,7099042611,7090004212,7090004211
710,7090864141,7099042611,7090004211
711,7090864142,7090864141,7090004211
712,7090864231,7099042611,7090004211
713,7090864232,7090864231,7090004211
714,7090862720,7090864142,7090004211
715,7090862661,7090864142,7090004211
716,7090862662,7090862661,7090004211
717,7090864810,7090864232,7090004211
718,7090864841,7090864232,7090004211
719,7090864842,7090864841,7090004211
720,7090862551,7090862662,7090004211
721,7090862552,7090862551,7090004211
722,7090862480,7090862662,7090004211
723,7090862371,7090862552,7090004211
724,7090862372,7090862371,7090004211
725,7090862340,7090862552,7090004211
726,7090865340,7090864842,7090004211
727,7090865271,7090864842,7090004211
728,7090865272,7090865271,7090004211
729,7090862110,7090862372,7090004211
730,7090862080,7090862372,7090004211
731,7090862100,7090862110,7090004211
732,7090862140,7090862110,7090004211
733,7090862180,7090862140,7090004211
734,7090862250,7090862140,7090004211
735,7090863100,7090862250,7090004211
736,7090863120,7090862250,7090004211
737,7090862740,7090863100,7090004211
738,7090862700,7090863100,7090004211
739,7090863500,7090862740,7090004211
740,7090863530,7090862740,7090004211
741,7090863570,7090863530,7090004211
742,7090863600,7090863530,7090004211
743,7090863870,7090863600,7090004211
744,7090863920,7090863600,7090004211
745,7090864750,7090863920,7090004211
746,7090864760,7090863920,7090004211
747,7090004220,0,7090004220
748,7090004230,0,7090004230
749,7090004240,0,7090004240
750,7090004250,0,7090004250
751,7090004260,0,7090004260
752,7090004270,0,7090004270
753,7090004280,0,7090004280
754,7090004290,0,7090004290
755,7090004300,0,7090004300
756,7090004310,0,7090004310
757,7090004320,0,7090004320
758,7090004330,0,7090004330
759,7090004340,0,7090004340
760,7090004350,0,7090004350
761,7090004360,0,7090004360
762,7090004370,0,7090004370
763,7090004380,0,7090004380
764,7090004400,0,7090004400
765,7090866470,7090004400,7090004400
766,7090866480,7090004400,7090004400
767,7090866390,7090866470,7090004400
768,7090866360,7090866470,7090004400
769,7090866400,7090866390,7090004400
770,7090866380,7090866390,7090004400
771,7090004410,0,7090004410
772,7090004420,0,7090004420
773,7090004430,0,7090004430
774,7090004440,0,7090004440
775,7090004450,0,7090004450
776,7090004460,0,7090004460
777,7090004470,0,7090004470
778,7090004480,0,7090004480
779,7090004490,0,7090004490
780,7090004550,0,7090004550
781,7090866640,7090004550,7090004550
782,7090866610,7090004550,7090004550
783,7090866440,7090866640,7090004550
784,7090866420,7090866640,7090004550
785,7090004560,0,7090004560
786,7090004570,0,7090004570
787,7090004580,0,7090004580
788,7090004590,0,7090004590
789,7090004600,0,7090004600
790,7090004610,0,7090004610
791,7090004620,0,7090004620
792,7099092830,7090004620,7090004620
793,7090004630,0,7090004630
794,7090004640,0,7090004640
795,7090004660,0,7090004660
796,7090865600,7090004660,7090004660
797,7090865610,7090004660,7090004660
798,7090865490,7090865610,7090004660
799,7090865500,7090865610,7090004660
800,7090865190,7090865500,7090004660
801,7090865160,7090865500,7090004660
802,7090864620,7090865160,7090004660
803,7090864570,7090865160,7090004660
804,7090863810,7090864570,7090004660
805,7090863780,7090864570,7090004660
806,7090863970,7090863810,7090004660
807,7090864010,7090863810,7090004660
808,7090863220,7090863780,7090004660
809,7090863210,7090863780,7090004660
810,7090864270,7090864010,7090004660
811,7090864290,7090864010,7090004660
812,7090863110,7090863210,7090004660
813,7090863090,7090863210,7090004660
814,7090862330,7090863220,7090004660
815,7090862300,7090863220,7090004660
816,7090862060,7090863090,7090004660
817,7090862040,7090863090,7090004660
818,7090864790,7090864290,7090004660
819,7090864800,7090864290,7090004660
820,7090861110,7090862300,7090004660
821,7090861180,7090862300,7090004660
822,7090861040,7090861110,7090004660
823,7090861020,7090861110,7090004660
824,7090864730,7090864790,7090004660
825,7090864700,7090864790,7090004660
826,7090861010,7090862060,7090004660
827,7090860960,7090862060,7090004660
828,7090860610,7090860960,7090004660
829,7090861300,7090861180,7090004660
830,7090860590,7090860960,7090004660
831,7090861260,7090861180,7090004660
832,7090860080,7090861020,7090004660
833,7090860090,7090861020,7090004660
834,7090859660,7090860080,7090004660
835,7090859600,7090860080,7090004660
836,7090864980,7090864730,7090004660
837,7090864950,7090864730,7090004660
838,7090860530,7090861260,7090004660
839,7090860560,7090861260,7090004660
840,7090859540,7090861040,7090004660
841,7090859470,7090861040,7090004660
842,7090860690,7090860560,7090004660
843,7090860700,7090860560,7090004660
844,7090864420,7090864950,7090004660
845,7090864410,7090864950,7090004660
846,7090858820,7090859470,7090004660
847,7090858780,7090859470,7090004660
848,7090864210,7090864420,7090004660
849,7090864160,7090864420,7090004660
850,7090857740,7090858780,7090004660
851,7090857790,7090858780,7090004660
852,7090863590,7090864160,7090004660
853,7090863580,7090864160,7090004660
854,7090862440,7090863580,7090004660
855,7090862430,7090863580,7090004660
856,7090862090,7090862440,7090004660
857,7090862070,7090862440,7090004660
858,7090860420,7090862070,7090004660
859,7090860390,7090862070,7090004660
860,7090860600,7090860420,7090004660
861,7090860620,7090860420,7090004660
862,7090859870,7090860390,7090004660
863,7090859850,7090860390,7090004660
864,7090860740,7090860620,7090004660
865,7090860770,7090860620,7090004660
866,7090859260,7090859850,7090004660
867,7090859270,7090859850,7090004660
868,7090860920,7090860740,7090004660
869,7090860970,7090860740,7090004660
