,HYBAS_ID,NEXT_DOWN,MAIN_BAS
0,7080000010,0,7080000010
1,7080000060,0,7080000060
2,7080000070,0,7080000070
3,7080000090,0,7080000090
4,7080000100,0,7080000100
5,7080000110,0,7080000110
6,7080000120,0,7080000120
7,7080000210,0,7080000210
8,7080000220,0,7080000220
9,7080000240,0,7080000240
10,7080886210,7080000240,7080000240
11,7080886200,7080000240,7080000240
12,7080886170,7080886200,7080000240
13,7080886160,7080886200,7080000240
14,7080886110,7080886160,7080000240
15,7080886100,7080886160,7080000240
16,7080886030,7080886100,7080000240
17,7080886020,7080886100,7080000240
18,7080000250,0,7080000250
19,7080000270,0,7080000270
20,7080000280,0,7080000280
21,7080000300,0,7080000300
22,7080000310,0,7080000310
23,7080000360,0,7080000360
24,7080000370,0,7080000370
25,7080000400,0,7080000400
26,7080000410,0,7080000410
27,7080000560,0,7080000560
28,7080000570,0,7080000570
29,7080000590,0,7080000590
30,7080000600,0,7080000600
31,7080000690,0,7080000690
32,7080000700,0,7080000700
33,7080000730,0,7080000730
34,7080000740,0,7080000740
35,7080000820,0,7080000820
36,7080000830,0,7080000830
37,7080000850,0,7080000850
38,7080000860,0,7080000860
39,7080000921,0,7080000921
40,7080000922,7080000921,7080000921
41,7089083051,7080000922,7080000921
42,7080000930,0,7080000930
43,7080001000,0,7080001000
44,7080001010,0,7080001010
45,7080001050,0,7080001050
46,7080001060,0,7080001060
47,7080001080,0,7080001080
48,7080001090,0,7080001090
49,7080001170,0,7080001170
50,7080001180,0,7080001180
51,7080001190,0,7080001190
52,7080001200,0,7080001200
53,7080001221,0,7080001221
54,7080001222,7080001221,7080001221
55,7089008111,7080001222,7080001221
56,7080884982,7089008111,7080001221
57,7080884991,7089008111,7080001221
58,7080884992,7080884991,7080001221
59,7080884921,7089008111,7080001221
60,7080884922,7080884921,7080001221
61,7080884941,7089008111,7080001221
62,7080884942,7080884941,7080001221
63,7080884821,7089008111,7080001221
64,7080884822,7080884821,7080001221
65,7080884811,7089008111,7080001221
66,7080884812,7080884811,7080001221
67,7089121272,7080884812,7080001221
68,7089165571,7080884812,7080001221
69,7080884520,7080884812,7080001221
70,7080884530,7080884812,7080001221
71,7080001230,0,7080001230
72,7080001270,0,7080001270
73,7080001280,0,7080001280
74,7080001361,0,7080001361
75,7080001362,7080001361,7080001361
76,7089160742,7080001362,7080001361
77,7080001370,0,7080001370
78,7080001421,0,7080001421
79,7080001422,7080001421,7080001421
80,7089122871,7080001422,7080001421
81,7080001430,0,7080001430
82,7080001620,0,7080001620
83,7080001630,0,7080001630
84,7080001650,0,7080001650
85,7080883650,7080001650,7080001650
86,7080883620,7080001650,7080001650
87,7080883540,7080883620,7080001650
88,7080883550,7080883620,7080001650
89,7080883440,7080883540,7080001650
90,7080883430,7080883540,7080001650
91,7080883490,7080883430,7080001650
92,7080883390,7080883430,7080001650
93,7080001660,0,7080001660
94,7080001700,0,7080001700
95,7080001710,0,7080001710
96,7080001740,0,7080001740
97,7080001750,0,7080001750
98,7080001810,0,7080001810
99,7080001820,0,7080001820
100,7080001910,0,7080001910
101,7080001920,0,7080001920
102,7080001970,0,7080001970
103,7080001980,0,7080001980
104,7080002070,0,7080002070
105,7080002080,0,7080002080
106,7080002090,0,7080002090
107,7080002100,0,7080002100
108,7080002110,0,7080002110
109,7080002120,0,7080002120
110,7080002160,0,7080002160
111,7080002170,0,7080002170
112,7080002180,0,7080002180
113,7080002190,0,7080002190
114,7080002200,0,7080002200
115,7080002210,0,7080002210
116,7080002260,0,7080002260
117,7080002270,0,7080002270
118,7089038210,7080002270,7080002270
119,7080002341,0,7080002341
120,7080002342,7080002341,7080002341
121,7080879461,7080002342,7080002341
122,7080879462,7080879461,7080002341
123,7080879501,7080002342,7080002341
124,7080879502,7080879501,7080002341
125,7080879341,7080879462,7080002341
126,7080879342,7080879341,7080002341
127,7080879391,7080879462,7080002341
128,7080879392,7080879391,7080002341
129,7080879190,7080879342,7080002341
130,7080879200,7080879342,7080002341
131,7080879230,7080879200,7080002341
132,7080879220,7080879200,7080002341
133,7080002350,0,7080002350
134,7089182840,7080002350,7080002350
135,7080002400,0,7080002400
136,7080878890,7080002400,7080002400
137,7080878880,7080002400,7080002400
138,7080877540,7080878880,7080002400
139,7080877620,7080878880,7080002400
140,7080875310,7080877620,7080002400
141,7080875380,7080877620,7080002400
142,7080874590,7080875310,7080002400
143,7080874530,7080875310,7080002400
144,7080002410,0,7080002410
145,7080002430,0,7080002430
146,7080002440,0,7080002440
147,7080002470,0,7080002470
148,7080002480,0,7080002480
149,7080002520,0,7080002520
150,7080878080,7080002520,7080002520
151,7080878050,7080002520,7080002520
152,7080877690,7080878080,7080002520
153,7080877660,7080878080,7080002520
154,7080877320,7080877660,7080002520
155,7080877310,7080877660,7080002520
156,7080876050,7080877320,7080002520
157,7080876040,7080877320,7080002520
158,7080002530,0,7080002530
159,7089117670,7080002530,7080002530
160,7080002591,0,7080002591
161,7080002592,7080002591,7080002591
162,7089095891,7080002592,7080002591
163,7080002600,0,7080002600
164,7080002701,0,7080002701
165,7080002702,7080002701,7080002701
166,7089103231,7080002702,7080002701
167,7080876560,7080002702,7080002701
168,7080876540,7080002702,7080002701
169,7080876080,7080876540,7080002701
170,7080876070,7080876540,7080002701
171,7080875870,7080876070,7080002701
172,7080875840,7080876070,7080002701
173,7080875971,7080875870,7080002701
174,7080875972,7080875971,7080002701
175,7080875940,7080875870,7080002701
176,7089019951,7080875972,7080002701
177,7080875600,7080875972,7080002701
178,7080875501,7089019951,7080002701
179,7080875502,7080875501,7080002701
180,7080875730,7080875502,7080002701
181,7080875770,7080875502,7080002701
182,7080875720,7080875730,7080002701
183,7080875640,7080875730,7080002701
184,7080874950,7080875640,7080002701
185,7080874920,7080875640,7080002701
186,7080874751,7080874950,7080002701
187,7080874752,7080874751,7080002701
188,7089039801,7080874752,7080002701
189,7080874811,7080874950,7080002701
190,7080874812,7080874811,7080002701
191,7080874651,7089039801,7080002701
192,7080874652,7080874651,7080002701
193,7080874671,7089039801,7080002701
194,7080874672,7080874671,7080002701
195,7080874200,7080874672,7080002701
196,7080874250,7080874672,7080002701
197,7080873550,7080874200,7080002701
198,7080873570,7080874200,7080002701
199,7080002710,0,7080002710
200,7089116220,7080002710,7080002710
201,7080002751,0,7080002751
202,7080002752,7080002751,7080002751
203,7080002760,0,7080002760
204,7080002781,0,7080002781
205,7080002782,7080002781,7080002781
206,7089026611,7080002782,7080002781
207,7080002790,0,7080002790
208,7080002910,0,7080002910
209,7080002920,0,7080002920
210,7080002930,0,7080002930
211,7080002940,0,7080002940
212,7080003000,0,7080003000
213,7080003010,0,7080003010
214,7080003050,0,7080003050
215,7080003060,0,7080003060
216,7080003100,0,7080003100
217,7080876150,7080003100,7080003100
218,7080876130,7080003100,7080003100
219,7080875990,7080876130,7080003100
220,7080875960,7080876130,7080003100
221,7080875230,7080875960,7080003100
222,7080875220,7080875960,7080003100
223,7080874870,7080875220,7080003100
224,7080874861,7080875220,7080003100
225,7080874862,7080874861,7080003100
226,7089130291,7080874862,7080003100
227,7080003110,0,7080003110
228,7080003140,0,7080003140
229,7080003150,0,7080003150
230,7080003160,0,7080003160
231,7080003170,0,7080003170
232,7080003230,0,7080003230
233,7080003240,0,7080003240
234,7080003260,0,7080003260
235,7080003270,0,7080003270
236,7080003300,0,7080003300
237,7080003310,0,7080003310
238,7089089260,7080003310,7080003310
239,7080003391,0,7080003391
240,7080003392,7080003391,7080003391
241,7080003400,0,7080003400
242,7089118340,7080003400,7080003400
243,7089092390,7080003400,7080003400
244,7080003531,0,7080003531
245,7080003532,7080003531,7080003531
246,7080003540,0,7080003540
247,7080003550,0,7080003550
248,7080003560,0,7080003560
249,7080003650,0,7080003650
250,7080003660,0,7080003660
251,7089036200,7080003660,7080003660
252,7080003671,0,7080003671
253,7080003672,7080003671,7080003671
254,7080003680,0,7080003680
255,7080003711,0,7080003711
256,7080003712,7080003711,7080003711
257,7080003720,0,7080003720
258,7080003770,0,7080003770
259,7080003780,0,7080003780
260,7089129360,7080003780,7080003780
261,7089054650,7080003780,7080003780
262,7089003730,7080003780,7080003780
263,7089034700,7080003780,7080003780
264,7080004061,0,7080004061
265,7080004062,7080004061,7080004061
266,7080004070,0,7080004070
267,7080004120,0,7080004120
268,7080004130,0,7080004130
269,7080004140,0,7080004140
270,7080004150,0,7080004150
271,7080004160,0,7080004160
272,7080004170,0,7080004170
273,7080004180,0,7080004180
274,7080004190,0,7080004190
275,7089050710,7080004190,7080004190
276,7080004211,0,7080004211
277,7080004212,7080004211,7080004211
278,7089042611,7080004212,7080004211
279,7080864141,7089042611,7080004211
280,7080864142,7080864141,7080004211
281,7080864231,7089042611,7080004211
282,7080864232,7080864231,7080004211
283,7080862110,7080864142,7080004211
284,7080862080,7080864142,7080004211
285,7080862100,7080862110,7080004211
286,7080862140,7080862110,7080004211
287,7080862180,7080862140,7080004211
288,7080862250,7080862140,7080004211
289,7080863100,7080862250,7080004211
290,7080863120,7080862250,7080004211
291,7080862740,7080863100,7080004211
292,7080862700,7080863100,7080004211
293,7080863500,7080862740,7080004211
294,7080863530,7080862740,7080004211
295,7080863570,7080863530,7080004211
296,7080863600,7080863530,7080004211
297,7080004220,0,7080004220
298,7080004310,0,7080004310
299,7080004320,0,7080004320
300,7080004400,0,7080004400
301,7080004410,0,7080004410
302,7080004480,0,7080004480
303,7080004490,0,7080004490
304,7080004550,0,7080004550
305,7080004560,0,7080004560
306,7089092830,7080004560,7080004560
307,7080004660,0,7080004660
308,7080863810,7080004660,7080004660
309,7080863780,7080004660,7080004660
310,7080863970,7080863810,7080004660
311,7080864010,7080863810,7080004660
312,7080863220,7080863780,7080004660
313,7080863210,7080863780,7080004660
314,7080862330,7080863220,7080004660
315,7080862300,7080863220,7080004660
316,7080861110,7080862300,7080004660
317,7080861180,7080862300,7080004660
318,7080861040,7080861110,7080004660
319,7080861020,7080861110,7080004660
320,7080864420,7080864010,7080004660
321,7080864410,7080864010,7080004660
322,7080864210,7080864420,7080004660
323,7080864160,7080864420,7080004660
324,7080863590,7080864160,7080004660
325,7080863580,7080864160,7080004660
326,7080862440,7080863580,7080004660
327,7080862430,7080863580,7080004660
328,7080862090,7080862440,7080004660
329,7080862070,7080862440,7080004660
330,7080860420,7080862070,7080004660
331,7080860390,7080862070,7080004660
332,7080004670,0,7080004670
333,7089094400,7080004670,7080004670
334,7080004790,0,7080004790
335,7080863720,7080004790,7080004790
336,7080863680,7080004790,7080004790
337,7080863230,7080863680,7080004790
338,7080863240,7080863680,7080004790
339,7080862540,7080863240,7080004790
340,7080862460,7080863240,7080004790
341,7080862280,7080862540,7080004790
342,7080862320,7080862540,7080004790
343,7080004800,0,7080004800
344,7080004840,0,7080004840
345,7080004850,0,7080004850
346,7080004860,0,7080004860
347,7080004870,0,7080004870
348,7089052590,7080004870,7080004870
349,7080004881,0,7080004881
350,7080004882,7080004881,7080004881
351,7080004890,0,7080004890
352,7089161250,7080004890,7080004890
353,7080004901,0,7080004901
354,7080004902,7080004901,7080004901
355,7080004910,0,7080004910
356,7089057130,7080004910,7080004910
357,7089121250,7080004910,7080004910
358,7080004991,0,7080004991
359,7080004992,7080004991,7080004991
360,7080859920,7080004992,7080004991
361,7080859900,7080004992,7080004991
362,7080859530,7080859920,7080004991
363,7080859580,7080859920,7080004991
364,7080859650,7080859580,7080004991
365,7080859590,7080859580,7080004991
366,7080858280,7080859590,7080004991
367,7080858260,7080859590,7080004991
368,7080005000,0,7080005000
369,7080005011,0,7080005011
370,7080005012,7080005011,7080005011
371,7089027451,7080005012,7080005011
372,7080005020,0,7080005020
373,7089052630,7080005020,7080005020
374,7080005061,0,7080005061
375,7080005062,7080005061,7080005061
376,7089124121,7080005062,7080005061
377,7080005070,0,7080005070
378,7089042780,7080005070,7080005070
379,7080005081,0,7080005081
380,7080005082,7080005081,7080005081
381,7080005090,0,7080005090
382,7080005100,0,7080005100
383,7080005110,0,7080005110
384,7080005140,0,7080005140
385,7080005150,0,7080005150
386,7080005220,0,7080005220
387,7080005230,0,7080005230
388,7080005250,0,7080005250
389,7080005260,0,7080005260
390,7080005270,0,7080005270
391,7080005280,0,7080005280
392,7080005310,0,7080005310
393,7080005320,0,7080005320
394,7080005330,0,7080005330
395,7080005340,0,7080005340
396,7080005411,0,7080005411
397,7080005412,7080005411,7080005411
398,7089142731,7080005412,7080005411
399,7080851750,7080005412,7080005411
400,7080851680,7080005412,7080005411
401,7080851691,7080851750,7080005411
402,7080851692,7080851691,7080005411
403,7080851620,7080851750,7080005411
404,7089002691,7080851692,7080005411
405,7080850861,7089002691,7080005411
406,7080850862,7080850861,7080005411
407,7080850971,7089002691,7080005411
408,7080850972,7080850971,7080005411
409,7080849251,7080850862,7080005411
410,7080849241,7089002691,7080005411
411,7080849242,7080849241,7080005411
412,7080849252,7080849251,7080005411
413,7080847741,7089002691,7080005411
414,7080847742,7080847741,7080005411
415,7080847751,7089002691,7080005411
416,7080847752,7080847751,7080005411
417,7080847141,7089002691,7080005411
418,7080847142,7080847141,7080005411
419,7080847241,7089002691,7080005411
420,7080847242,7080847241,7080005411
421,7080845221,7089002691,7080005411
422,7080845222,7080845221,7080005411
423,7080845261,7089002691,7080005411
424,7080845262,7080845261,7080005411
425,7080845211,7089002691,7080005411
426,7080845212,7080845211,7080005411
427,7080845251,7080845262,7080005411
428,7080845252,7080845251,7080005411
429,7080848621,7080847242,7080005411
430,7080848622,7080848621,7080005411
431,7080848651,7089002691,7080005411
432,7080848652,7080848651,7080005411
433,7080843460,7080845222,7080005411
434,7080843430,7080845222,7080005411
435,7080844500,7080845212,7080005411
436,7080844410,7080845212,7080005411
437,7080844300,7080844500,7080005411
438,7080844240,7080844500,7080005411
439,7080843980,7080844240,7080005411
440,7080843970,7080844240,7080005411
441,7080842300,7080843460,7080005411
442,7080842220,7080843460,7080005411
443,7080841960,7080842300,7080005411
444,7080842040,7080842300,7080005411
445,7080848270,7080848622,7080005411
446,7080848210,7080848622,7080005411
447,7080843580,7080843970,7080005411
448,7080843530,7080843970,7080005411
449,7080841201,7080841960,7080005411
450,7080841202,7080841201,7080005411
451,7080841210,7080841960,7080005411
452,7080848800,7080848270,7080005411
453,7080848790,7080848270,7080005411
454,7080846420,7080848210,7080005411
455,7080846410,7080848210,7080005411
456,7089165551,7080841202,7080005411
457,7080843041,7080843580,7080005411
458,7080843042,7080843041,7080005411
459,7080843130,7080843580,7080005411
460,7089141321,7080843042,7080005411
461,7080845300,7080846410,7080005411
462,7080845270,7080846410,7080005411
463,7080844040,7080845300,7080005411
464,7080844050,7080845300,7080005411
465,7080849630,7080848800,7080005411
466,7080849641,7080848800,7080005411
467,7080849642,7080849641,7080005411
468,7080850290,7080849630,7080005411
469,7080850340,7080849630,7080005411
470,7080850380,7080850290,7080005411
471,7080850390,7080850290,7080005411
472,7080839750,7080843042,7080005411
473,7080839670,7080843042,7080005411
474,7089168881,7080849642,7080005411
475,7080851470,7080850390,7080005411
476,7080851480,7080850390,7080005411
477,7080851930,7080851480,7080005411
478,7080851960,7080851480,7080005411
479,7080847090,7080849642,7080005411
480,7080847031,7080849642,7080005411
481,7080847032,7080847031,7080005411
482,7089093881,7080847032,7080005411
483,7080840310,7080844050,7080005411
484,7080840280,7080844050,7080005411
485,7080851850,7080851930,7080005411
486,7080851830,7080851930,7080005411
487,7080845561,7080847032,7080005411
488,7080845562,7080845561,7080005411
489,7080845531,7089093881,7080005411
490,7080845532,7080845531,7080005411
491,7080844941,7080845532,7080005411
492,7080844942,7080844941,7080005411
493,7080844911,7080845532,7080005411
494,7080844912,7080844911,7080005411
495,7080850120,7080851830,7080005411
496,7080850130,7080851830,7080005411
497,7080844510,7080844942,7080005411
498,7080844650,7080844942,7080005411
499,7080849890,7080850130,7080005411
500,7080849950,7080850130,7080005411
501,7080849760,7080849890,7080005411
502,7080849771,7080849890,7080005411
503,7080849772,7080849771,7080005411
504,7089161201,7080849772,7080005411
505,7080844130,7080845562,7080005411
506,7080844080,7080845562,7080005411
507,7080843590,7080844510,7080005411
508,7080843540,7080844510,7080005411
509,7080853491,7080851850,7080005411
510,7080853492,7080853491,7080005411
511,7080853540,7080851850,7080005411
512,7080842990,7080844080,7080005411
513,7080842970,7080844080,7080005411
514,7080848280,7080849772,7080005411
515,7080848220,7080849772,7080005411
516,7089061071,7080853492,7080005411
517,7080841890,7080843540,7080005411
518,7080841880,7080843540,7080005411
519,7080841470,7080844912,7080005411
520,7080841400,7080844912,7080005411
521,7080842170,7080842970,7080005411
522,7080842100,7080842970,7080005411
523,7080841741,7080842170,7080005411
524,7080841742,7080841741,7080005411
525,7080841811,7080842170,7080005411
526,7080841812,7080841811,7080005411
527,7089105622,7080841812,7080005411
528,7080853300,7080853492,7080005411
529,7080853230,7080853492,7080005411
530,7080839400,7080841880,7080005411
531,7080839410,7080841880,7080005411
532,7089065531,7080841742,7080005411
533,7080853980,7080853300,7080005411
534,7080854000,7080853300,7080005411
535,7080854040,7080853980,7080005411
536,7080854100,7080853980,7080005411
537,7080854270,7080854100,7080005411
538,7080854280,7080854100,7080005411
539,7080854370,7080854280,7080005411
540,7080854400,7080854280,7080005411
541,7080854440,7080854370,7080005411
542,7080854410,7080854370,7080005411
543,7080854310,7080854440,7080005411
544,7080854290,7080854440,7080005411
545,7080852820,7080854290,7080005411
546,7080852780,7080854290,7080005411
547,7080852270,7080852780,7080005411
548,7080852280,7080852780,7080005411
549,7080848230,7080854410,7080005411
550,7080848120,7080854410,7080005411
551,7080854760,7080852820,7080005411
552,7080854770,7080852820,7080005411
553,7080854780,7080854770,7080005411
554,7080854810,7080854770,7080005411
555,7080852040,7080852280,7080005411
556,7080852030,7080852280,7080005411
557,7080847650,7080848120,7080005411
558,7080847640,7080848120,7080005411
